support,confidence,lift,artistID1,artistID2,artistID3
0.086757991,0.817204301,2.03372434,07YZf4WDAMNwqr4jfgOZ8y,64KEffDW9EtZ1y2vBYgq8T,7CajNmpbOovFoOoasH2HaY
0.086757991,0.575757576,2.155400155,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,64KEffDW9EtZ1y2vBYgq8T
0.086757991,0.447058824,2.163665908,64KEffDW9EtZ1y2vBYgq8T,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.097031963,0.6640625,2.123061131,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,69GGBxA162lTqCwzJG5jLp
0.097031963,0.801886792,2.326002749,07YZf4WDAMNwqr4jfgOZ8y,69GGBxA162lTqCwzJG5jLp,66CXWjxzNUsdJxJ2JdwvnR
0.097031963,0.46961326,2.272824395,66CXWjxzNUsdJxJ2JdwvnR,69GGBxA162lTqCwzJG5jLp,07YZf4WDAMNwqr4jfgOZ8y
0.085616438,0.5859375,1.820146277,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,6LuN9FCkKOj5PcnpouEgny
0.085616438,0.789473684,2.289996514,07YZf4WDAMNwqr4jfgOZ8y,6LuN9FCkKOj5PcnpouEgny,66CXWjxzNUsdJxJ2JdwvnR
0.085616438,0.431034483,2.08611164,66CXWjxzNUsdJxJ2JdwvnR,6LuN9FCkKOj5PcnpouEgny,07YZf4WDAMNwqr4jfgOZ8y
0.093607306,0.640625,2.101825843,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,6eUKZXaKkcviH0Ku9w2n3V
0.093607306,0.738738739,2.142831573,07YZf4WDAMNwqr4jfgOZ8y,6eUKZXaKkcviH0Ku9w2n3V,66CXWjxzNUsdJxJ2JdwvnR
0.093607306,0.518987342,2.511784041,66CXWjxzNUsdJxJ2JdwvnR,6eUKZXaKkcviH0Ku9w2n3V,07YZf4WDAMNwqr4jfgOZ8y
0.084474886,0.578125,2.722782258,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,6jJ0s89eD6GaHleKKya26X
0.084474886,0.813186813,2.358780293,07YZf4WDAMNwqr4jfgOZ8y,6jJ0s89eD6GaHleKKya26X,66CXWjxzNUsdJxJ2JdwvnR
0.084474886,0.587301587,2.842409892,66CXWjxzNUsdJxJ2JdwvnR,6jJ0s89eD6GaHleKKya26X,07YZf4WDAMNwqr4jfgOZ8y
0.107305936,0.734375,2.158766779,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,6vWDO969PvNqNYHIOW5v0m
0.107305936,0.783333333,2.27218543,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,66CXWjxzNUsdJxJ2JdwvnR
0.107305936,0.522222222,2.527440147,66CXWjxzNUsdJxJ2JdwvnR,6vWDO969PvNqNYHIOW5v0m,07YZf4WDAMNwqr4jfgOZ8y
0.103881279,0.7109375,2.350117925,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,738wLrAtLtCtFOLvQBXOXp
0.103881279,0.771186441,2.236951397,07YZf4WDAMNwqr4jfgOZ8y,738wLrAtLtCtFOLvQBXOXp,66CXWjxzNUsdJxJ2JdwvnR
0.103881279,0.575949367,2.787467655,738wLrAtLtCtFOLvQBXOXp,66CXWjxzNUsdJxJ2JdwvnR,07YZf4WDAMNwqr4jfgOZ8y
0.116438356,0.796875,1.983132102,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,7CajNmpbOovFoOoasH2HaY
0.116438356,0.772727273,2.241420831,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,66CXWjxzNUsdJxJ2JdwvnR
0.116438356,0.507462687,2.456007257,66CXWjxzNUsdJxJ2JdwvnR,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.098173516,0.671875,2.45234375,07YZf4WDAMNwqr4jfgOZ8y,66CXWjxzNUsdJxJ2JdwvnR,7bXgB6jMjp9ATFy66eO08Z
0.098173516,0.774774775,2.247359943,07YZf4WDAMNwqr4jfgOZ8y,7bXgB6jMjp9ATFy66eO08Z,66CXWjxzNUsdJxJ2JdwvnR
0.098173516,0.589041096,2.850828729,66CXWjxzNUsdJxJ2JdwvnR,7bXgB6jMjp9ATFy66eO08Z,07YZf4WDAMNwqr4jfgOZ8y
0.084474886,0.698113208,2.290438838,07YZf4WDAMNwqr4jfgOZ8y,69GGBxA162lTqCwzJG5jLp,6eUKZXaKkcviH0Ku9w2n3V
0.084474886,0.666666667,2.131386861,07YZf4WDAMNwqr4jfgOZ8y,6eUKZXaKkcviH0Ku9w2n3V,69GGBxA162lTqCwzJG5jLp
0.084474886,0.521126761,2.522138355,69GGBxA162lTqCwzJG5jLp,6eUKZXaKkcviH0Ku9w2n3V,07YZf4WDAMNwqr4jfgOZ8y
0.086757991,0.716981132,2.107635811,07YZf4WDAMNwqr4jfgOZ8y,69GGBxA162lTqCwzJG5jLp,6vWDO969PvNqNYHIOW5v0m
0.086757991,0.633333333,2.024817518,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,69GGBxA162lTqCwzJG5jLp
0.086757991,0.506666667,2.452154696,6vWDO969PvNqNYHIOW5v0m,69GGBxA162lTqCwzJG5jLp,07YZf4WDAMNwqr4jfgOZ8y
0.092465753,0.764150943,2.526023496,07YZf4WDAMNwqr4jfgOZ8y,69GGBxA162lTqCwzJG5jLp,738wLrAtLtCtFOLvQBXOXp
0.092465753,0.686440678,2.194605963,07YZf4WDAMNwqr4jfgOZ8y,738wLrAtLtCtFOLvQBXOXp,69GGBxA162lTqCwzJG5jLp
0.092465753,0.519230769,2.512962176,738wLrAtLtCtFOLvQBXOXp,69GGBxA162lTqCwzJG5jLp,07YZf4WDAMNwqr4jfgOZ8y
0.098173516,0.811320755,2.019082333,07YZf4WDAMNwqr4jfgOZ8y,69GGBxA162lTqCwzJG5jLp,7CajNmpbOovFoOoasH2HaY
0.098173516,0.651515152,2.082946251,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,69GGBxA162lTqCwzJG5jLp
0.098173516,0.436548223,2.112796926,69GGBxA162lTqCwzJG5jLp,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.084474886,0.778947368,2.289791593,07YZf4WDAMNwqr4jfgOZ8y,6LuN9FCkKOj5PcnpouEgny,6vWDO969PvNqNYHIOW5v0m
0.084474886,0.616666667,1.915602837,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,6LuN9FCkKOj5PcnpouEgny
0.084474886,0.474358974,2.295792605,6LuN9FCkKOj5PcnpouEgny,6vWDO969PvNqNYHIOW5v0m,07YZf4WDAMNwqr4jfgOZ8y
0.089041096,0.821052632,2.043301435,07YZf4WDAMNwqr4jfgOZ8y,6LuN9FCkKOj5PcnpouEgny,7CajNmpbOovFoOoasH2HaY
0.089041096,0.590909091,1.835589942,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,6LuN9FCkKOj5PcnpouEgny
0.089041096,0.426229508,2.062856625,6LuN9FCkKOj5PcnpouEgny,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.090182648,0.711711712,2.092145837,07YZf4WDAMNwqr4jfgOZ8y,6eUKZXaKkcviH0Ku9w2n3V,6vWDO969PvNqNYHIOW5v0m
0.090182648,0.658333333,2.159925094,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,6eUKZXaKkcviH0Ku9w2n3V
0.090182648,0.526666667,2.548950276,6vWDO969PvNqNYHIOW5v0m,6eUKZXaKkcviH0Ku9w2n3V,07YZf4WDAMNwqr4jfgOZ8y
0.091324201,0.720720721,2.38245793,07YZf4WDAMNwqr4jfgOZ8y,6eUKZXaKkcviH0Ku9w2n3V,738wLrAtLtCtFOLvQBXOXp
0.091324201,0.677966102,2.224338221,07YZf4WDAMNwqr4jfgOZ8y,738wLrAtLtCtFOLvQBXOXp,6eUKZXaKkcviH0Ku9w2n3V
0.091324201,0.597014925,2.889420302,738wLrAtLtCtFOLvQBXOXp,6eUKZXaKkcviH0Ku9w2n3V,07YZf4WDAMNwqr4jfgOZ8y
0.103881279,0.81981982,2.040233415,07YZf4WDAMNwqr4jfgOZ8y,6eUKZXaKkcviH0Ku9w2n3V,7CajNmpbOovFoOoasH2HaY
0.103881279,0.689393939,2.261831801,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,6eUKZXaKkcviH0Ku9w2n3V
0.103881279,0.526011561,2.545779708,7CajNmpbOovFoOoasH2HaY,6eUKZXaKkcviH0Ku9w2n3V,07YZf4WDAMNwqr4jfgOZ8y
0.082191781,0.648648649,2.367567568,07YZf4WDAMNwqr4jfgOZ8y,6eUKZXaKkcviH0Ku9w2n3V,7bXgB6jMjp9ATFy66eO08Z
0.082191781,0.648648649,2.128150623,07YZf4WDAMNwqr4jfgOZ8y,7bXgB6jMjp9ATFy66eO08Z,6eUKZXaKkcviH0Ku9w2n3V
0.082191781,0.585365854,2.833041369,7bXgB6jMjp9ATFy66eO08Z,6eUKZXaKkcviH0Ku9w2n3V,07YZf4WDAMNwqr4jfgOZ8y
0.083333333,0.802197802,2.358138506,07YZf4WDAMNwqr4jfgOZ8y,6jJ0s89eD6GaHleKKya26X,6vWDO969PvNqNYHIOW5v0m
0.083333333,0.608333333,2.865053763,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,6jJ0s89eD6GaHleKKya26X
0.083333333,0.5703125,2.760186464,6vWDO969PvNqNYHIOW5v0m,6jJ0s89eD6GaHleKKya26X,07YZf4WDAMNwqr4jfgOZ8y
0.081050228,0.78021978,1.941683317,07YZf4WDAMNwqr4jfgOZ8y,6jJ0s89eD6GaHleKKya26X,7CajNmpbOovFoOoasH2HaY
0.081050228,0.537878788,2.533235582,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,6jJ0s89eD6GaHleKKya26X
0.081050228,0.591666667,2.863535912,7CajNmpbOovFoOoasH2HaY,6jJ0s89eD6GaHleKKya26X,07YZf4WDAMNwqr4jfgOZ8y
0.092465753,0.675,2.231320755,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,738wLrAtLtCtFOLvQBXOXp
0.092465753,0.686440678,2.017859174,07YZf4WDAMNwqr4jfgOZ8y,738wLrAtLtCtFOLvQBXOXp,6vWDO969PvNqNYHIOW5v0m
0.092465753,0.570422535,2.76071901,738wLrAtLtCtFOLvQBXOXp,6vWDO969PvNqNYHIOW5v0m,07YZf4WDAMNwqr4jfgOZ8y
0.103881279,0.758333333,1.887215909,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,7CajNmpbOovFoOoasH2HaY
0.103881279,0.689393939,2.026540574,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,6vWDO969PvNqNYHIOW5v0m
0.103881279,0.522988506,2.53114879,6vWDO969PvNqNYHIOW5v0m,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.093607306,0.683333333,2.494166667,07YZf4WDAMNwqr4jfgOZ8y,6vWDO969PvNqNYHIOW5v0m,7bXgB6jMjp9ATFy66eO08Z
0.093607306,0.738738739,2.171594413,07YZf4WDAMNwqr4jfgOZ8y,7bXgB6jMjp9ATFy66eO08Z,6vWDO969PvNqNYHIOW5v0m
0.093607306,0.546666667,2.645745856,6vWDO969PvNqNYHIOW5v0m,7bXgB6jMjp9ATFy66eO08Z,07YZf4WDAMNwqr4jfgOZ8y
0.107305936,0.796610169,1.982473035,07YZf4WDAMNwqr4jfgOZ8y,738wLrAtLtCtFOLvQBXOXp,7CajNmpbOovFoOoasH2HaY
0.107305936,0.712121212,2.354030875,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,738wLrAtLtCtFOLvQBXOXp
0.107305936,0.510869565,2.472495796,738wLrAtLtCtFOLvQBXOXp,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.084474886,0.627118644,2.288983051,07YZf4WDAMNwqr4jfgOZ8y,738wLrAtLtCtFOLvQBXOXp,7bXgB6jMjp9ATFy66eO08Z
0.084474886,0.666666667,2.203773585,07YZf4WDAMNwqr4jfgOZ8y,7bXgB6jMjp9ATFy66eO08Z,738wLrAtLtCtFOLvQBXOXp
0.084474886,0.578125,2.797997238,738wLrAtLtCtFOLvQBXOXp,7bXgB6jMjp9ATFy66eO08Z,07YZf4WDAMNwqr4jfgOZ8y
0.098173516,0.651515152,2.378030303,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,7bXgB6jMjp9ATFy66eO08Z
0.098173516,0.774774775,1.928132678,07YZf4WDAMNwqr4jfgOZ8y,7bXgB6jMjp9ATFy66eO08Z,7CajNmpbOovFoOoasH2HaY
0.098173516,0.55483871,2.685296739,7bXgB6jMjp9ATFy66eO08Z,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.081050228,0.537878788,2.647088866,07YZf4WDAMNwqr4jfgOZ8y,7CajNmpbOovFoOoasH2HaY,7n2wHs1TKAczGzO7Dd2rGr
0.081050228,0.865853659,2.1547949,07YZf4WDAMNwqr4jfgOZ8y,7n2wHs1TKAczGzO7Dd2rGr,7CajNmpbOovFoOoasH2HaY
0.081050228,0.559055118,2.705703224,7n2wHs1TKAczGzO7Dd2rGr,7CajNmpbOovFoOoasH2HaY,07YZf4WDAMNwqr4jfgOZ8y
0.086757991,0.938271605,1.933943355,1RyvyyTE3xzB2ZywiAwp0i,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4
0.086757991,0.8,3.060262009,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4,1RyvyyTE3xzB2ZywiAwp0i
0.086757991,0.374384236,3.153467222,1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4,0A0FS04o6zMoto8OKPsDwY
0.082191781,0.972972973,2.005468998,0A0FS04o6zMoto8OKPsDwY,246dkjvS1zLTtiykXe5h60,3TVXtAsR1Inumwj472S9r4
0.082191781,0.757894737,2.127935223,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4,246dkjvS1zLTtiykXe5h60
0.082191781,0.28685259,2.416181428,246dkjvS1zLTtiykXe5h60,3TVXtAsR1Inumwj472S9r4,0A0FS04o6zMoto8OKPsDwY
0.081050228,0.959459459,1.977615262,0A0FS04o6zMoto8OKPsDwY,2YZyLoL8N0Wb9xBt1NhZWg,3TVXtAsR1Inumwj472S9r4
0.081050228,0.747368421,2.196962204,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4,2YZyLoL8N0Wb9xBt1NhZWg
0.081050228,0.284,2.392153846,2YZyLoL8N0Wb9xBt1NhZWg,3TVXtAsR1Inumwj472S9r4,0A0FS04o6zMoto8OKPsDwY
0.084474886,0.778947368,1.949593985,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4,5K4W6rqBFWDnAN6FQUkS6x
0.084474886,0.961038961,1.980870894,5K4W6rqBFWDnAN6FQUkS6x,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4
0.084474886,0.281368821,2.369991226,5K4W6rqBFWDnAN6FQUkS6x,3TVXtAsR1Inumwj472S9r4,0A0FS04o6zMoto8OKPsDwY
0.084474886,0.778947368,3.62956327,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4,5LHRHt1k9lMyONurDHEdrp
0.084474886,0.925,1.906588235,5LHRHt1k9lMyONurDHEdrp,0A0FS04o6zMoto8OKPsDwY,3TVXtAsR1Inumwj472S9r4
0.084474886,0.456790123,3.847578348,5LHRHt1k9lMyONurDHEdrp,3TVXtAsR1Inumwj472S9r4,0A0FS04o6zMoto8OKPsDwY
0.089041096,0.906976744,1.869439124,0QHgL1lAIqAw0HtD7YldmP,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4
0.089041096,0.549295775,2.382094547,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4,0QHgL1lAIqAw0HtD7YldmP
0.089041096,0.440677966,2.121065375,0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4,0C8ZW7ezQVs4URX5aX7Kqx
0.091324201,0.930232558,2.167243939,0QHgL1lAIqAw0HtD7YldmP,0C8ZW7ezQVs4URX5aX7Kqx,5pKCCKE2ajJHZ9KAiaK11H
0.091324201,0.533333333,2.312871287,5pKCCKE2ajJHZ9KAiaK11H,0C8ZW7ezQVs4URX5aX7Kqx,0QHgL1lAIqAw0HtD7YldmP
0.091324201,0.529801325,2.550032749,5pKCCKE2ajJHZ9KAiaK11H,0QHgL1lAIqAw0HtD7YldmP,0C8ZW7ezQVs4URX5aX7Kqx
0.081050228,0.825581395,2.394732789,0QHgL1lAIqAw0HtD7YldmP,0C8ZW7ezQVs4URX5aX7Kqx,66CXWjxzNUsdJxJ2JdwvnR
0.081050228,0.514492754,2.231166595,66CXWjxzNUsdJxJ2JdwvnR,0C8ZW7ezQVs4URX5aX7Kqx,0QHgL1lAIqAw0HtD7YldmP
0.081050228,0.596638655,2.871733309,66CXWjxzNUsdJxJ2JdwvnR,0QHgL1lAIqAw0HtD7YldmP,0C8ZW7ezQVs4URX5aX7Kqx
0.082191781,0.774193548,1.595749526,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ,3TVXtAsR1Inumwj472S9r4
0.082191781,0.507042254,2.156160263,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4,0X2BH1fck6amBIoJhDVmmJ
0.082191781,0.585365854,2.817475208,0X2BH1fck6amBIoJhDVmmJ,3TVXtAsR1Inumwj472S9r4,0C8ZW7ezQVs4URX5aX7Kqx
0.091324201,0.860215054,2.004118051,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ,5pKCCKE2ajJHZ9KAiaK11H
0.091324201,0.533333333,2.267961165,5pKCCKE2ajJHZ9KAiaK11H,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ
0.091324201,0.559440559,2.692691923,5pKCCKE2ajJHZ9KAiaK11H,0X2BH1fck6amBIoJhDVmmJ,0C8ZW7ezQVs4URX5aX7Kqx
0.086757991,0.817204301,2.370433668,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ,66CXWjxzNUsdJxJ2JdwvnR
0.086757991,0.550724638,2.34191642,66CXWjxzNUsdJxJ2JdwvnR,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ
0.086757991,0.59375,2.85782967,66CXWjxzNUsdJxJ2JdwvnR,0X2BH1fck6amBIoJhDVmmJ,0C8ZW7ezQVs4URX5aX7Kqx
0.083333333,0.784946237,2.509536143,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ,69GGBxA162lTqCwzJG5jLp
0.083333333,0.640350877,2.723045478,0C8ZW7ezQVs4URX5aX7Kqx,69GGBxA162lTqCwzJG5jLp,0X2BH1fck6amBIoJhDVmmJ
0.083333333,0.536764706,2.583548804,69GGBxA162lTqCwzJG5jLp,0X2BH1fck6amBIoJhDVmmJ,0C8ZW7ezQVs4URX5aX7Kqx
0.083333333,0.784946237,2.594765673,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ,738wLrAtLtCtFOLvQBXOXp
0.083333333,0.623931624,2.653223799,738wLrAtLtCtFOLvQBXOXp,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ
0.083333333,0.646017699,3.10940387,738wLrAtLtCtFOLvQBXOXp,0X2BH1fck6amBIoJhDVmmJ,0C8ZW7ezQVs4URX5aX7Kqx
0.084474886,0.795698925,1.980205279,0C8ZW7ezQVs4URX5aX7Kqx,0X2BH1fck6amBIoJhDVmmJ,7CajNmpbOovFoOoasH2HaY
0.084474886,0.569230769,2.420612397,0C8ZW7ezQVs4URX5aX7Kqx,7CajNmpbOovFoOoasH2HaY,0X2BH1fck6amBIoJhDVmmJ
0.084474886,0.544117647,2.618939884,0X2BH1fck6amBIoJhDVmmJ,7CajNmpbOovFoOoasH2HaY,0C8ZW7ezQVs4URX5aX7Kqx
0.082191781,0.8,1.648941176,0du5cEVh5yTK9QJze8zA0C,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4
0.082191781,0.507042254,2.085300536,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4,0du5cEVh5yTK9QJze8zA0C
0.082191781,0.464516129,2.235802907,0du5cEVh5yTK9QJze8zA0C,3TVXtAsR1Inumwj472S9r4,0C8ZW7ezQVs4URX5aX7Kqx
0.087899543,0.855555556,1.993262411,0du5cEVh5yTK9QJze8zA0C,0C8ZW7ezQVs4URX5aX7Kqx,5pKCCKE2ajJHZ9KAiaK11H
0.087899543,0.513333333,2.111173709,5pKCCKE2ajJHZ9KAiaK11H,0C8ZW7ezQVs4URX5aX7Kqx,0du5cEVh5yTK9QJze8zA0C
0.087899543,0.52739726,2.538461538,5pKCCKE2ajJHZ9KAiaK11H,0du5cEVh5yTK9QJze8zA0C,0C8ZW7ezQVs4URX5aX7Kqx
0.086757991,0.844444444,2.449448124,0du5cEVh5yTK9QJze8zA0C,0C8ZW7ezQVs4URX5aX7Kqx,66CXWjxzNUsdJxJ2JdwvnR
0.086757991,0.550724638,2.264952031,66CXWjxzNUsdJxJ2JdwvnR,0C8ZW7ezQVs4URX5aX7Kqx,0du5cEVh5yTK9QJze8zA0C
0.086757991,0.571428571,2.750392465,66CXWjxzNUsdJxJ2JdwvnR,0du5cEVh5yTK9QJze8zA0C,0C8ZW7ezQVs4URX5aX7Kqx
0.086757991,0.767676768,2.128116609,0hCNtLu0JehylgoiP8L4Gh,0C8ZW7ezQVs4URX5aX7Kqx,1Xyo4u8uXC1ZmMpatF05PJ
0.086757991,0.62295082,2.598594848,1Xyo4u8uXC1ZmMpatF05PJ,0C8ZW7ezQVs4URX5aX7Kqx,0hCNtLu0JehylgoiP8L4Gh
0.086757991,0.580152672,2.792383189,0hCNtLu0JehylgoiP8L4Gh,1Xyo4u8uXC1ZmMpatF05PJ,0C8ZW7ezQVs4URX5aX7Kqx
0.102739726,0.909090909,1.873796791,0hCNtLu0JehylgoiP8L4Gh,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4
0.102739726,0.633802817,2.643863179,0C8ZW7ezQVs4URX5aX7Kqx,3TVXtAsR1Inumwj472S9r4,0hCNtLu0JehylgoiP8L4Gh
0.102739726,0.517241379,2.489579386,0hCNtLu0JehylgoiP8L4Gh,3TVXtAsR1Inumwj472S9r4,0C8ZW7ezQVs4URX5aX7Kqx
0.107305936,0.949494949,2.212121212,0hCNtLu0JehylgoiP8L4Gh,0C8ZW7ezQVs4URX5aX7Kqx,5pKCCKE2ajJHZ9KAiaK11H
0.107305936,0.626666667,2.614095238,5pKCCKE2ajJHZ9KAiaK11H,0C8ZW7ezQVs4URX5aX7Kqx,0hCNtLu0JehylgoiP8L4Gh
0.107305936,0.534090909,2.570679321,0hCNtLu0JehylgoiP8L4Gh,5pKCCKE2ajJHZ9KAiaK11H,0C8ZW7ezQVs4URX5aX7Kqx
0.094748858,0.838383838,2.431868352,0hCNtLu0JehylgoiP8L4Gh,0C8ZW7ezQVs4URX5aX7Kqx,66CXWjxzNUsdJxJ2JdwvnR
0.094748858,0.601449275,2.508902692,66CXWjxzNUsdJxJ2JdwvnR,0C8ZW7ezQVs4URX5aX7Kqx,0hCNtLu0JehylgoiP8L4Gh
0.094748858,0.619402985,2.98130228,0hCNtLu0JehylgoiP8L4Gh,66CXWjxzNUsdJxJ2JdwvnR,0C8ZW7ezQVs4URX5aX7Kqx
0.085616438,0.757575758,2.226967663,0hCNtLu0JehylgoiP8L4Gh,0C8ZW7ezQVs4URX5aX7Kqx,6vWDO969PvNqNYHIOW5v0m
0.085616438,0.625,2.607142857,6vWDO969PvNqNYHIOW5v0m,0C8ZW7ezQVs4URX5aX7Kqx,0hCNtLu0JehylgoiP8L4Gh
0.085616438,0.576923077,2.776838546,0hCNtLu0JehylgoiP8L4Gh,6vWDO969PvNqNYHIOW5v0m,0C8ZW7ezQVs4URX5aX7Kqx
0.091324201,0.808080808,2.011019284,0hCNtLu0JehylgoiP8L4Gh,0C8ZW7ezQVs4URX5aX7Kqx,7CajNmpbOovFoOoasH2HaY
0.091324201,0.615384615,2.567032967,0C8ZW7ezQVs4URX5aX7Kqx,7CajNmpbOovFoOoasH2HaY,0hCNtLu0JehylgoiP8L4Gh
0.091324201,0.620155039,2.984922055,0hCNtLu0JehylgoiP8L4Gh,7CajNmpbOovFoOoasH2HaY,0C8ZW7ezQVs4URX5aX7Kqx
0.089041096,0.722222222,2.002109705,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx,1Xyo4u8uXC1ZmMpatF05PJ
0.089041096,0.639344262,2.113454995,1Xyo4u8uXC1ZmMpatF05PJ,0C8ZW7ezQVs4URX5aX7Kqx,1Cs0zKBU1kc0i8ypK3B9ai
0.089041096,0.541666667,2.607142857,1Xyo4u8uXC1ZmMpatF05PJ,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx
0.081050228,0.657407407,2.729331227,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx,1uNFoZAHBGtllmzznpCI3s
0.081050228,0.663551402,2.193475577,1uNFoZAHBGtllmzznpCI3s,0C8ZW7ezQVs4URX5aX7Kqx,1Cs0zKBU1kc0i8ypK3B9ai
0.081050228,0.606837607,2.920822767,1Cs0zKBU1kc0i8ypK3B9ai,1uNFoZAHBGtllmzznpCI3s,0C8ZW7ezQVs4URX5aX7Kqx
0.087899543,0.712962963,2.692049808,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx,1vCWHaC5f2uS3yhpwWbIA6
0.087899543,0.875,2.89245283,1vCWHaC5f2uS3yhpwWbIA6,0C8ZW7ezQVs4URX5aX7Kqx,1Cs0zKBU1kc0i8ypK3B9ai
0.087899543,0.458333333,2.206043956,1vCWHaC5f2uS3yhpwWbIA6,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx
0.090182648,0.731481481,2.76197318,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx,23fqKkggKUBHNkbKtXEls4
0.090182648,0.79,2.611471698,23fqKkggKUBHNkbKtXEls4,0C8ZW7ezQVs4URX5aX7Kqx,1Cs0zKBU1kc0i8ypK3B9ai
0.090182648,0.506410256,2.437447168,1Cs0zKBU1kc0i8ypK3B9ai,23fqKkggKUBHNkbKtXEls4,0C8ZW7ezQVs4URX5aX7Kqx
0.082191781,0.666666667,1.871794872,1Cs0zKBU1kc0i8ypK3B9ai,0C8ZW7ezQVs4URX5aX7Kqx,246dkjvS1zLTtiykXe5h60
